name,date,m,n,d,solution_id,algorithm,objectiveValue,objectiveFunction,job,operation,machine,processing_time,starttime,endtime,microruns,timeSeconds,memoryBytes,metadata,status
testsFromBenchmarks/abz5.txt,2023-10-23T11:49:38.605,10,10,0,3147512221731814178,Shifting Bottleneck,1331,Cmax_function,1,1,5,88,180,268,1394,0.6380788,91083803,"Dict{String, Any}()",OK
testsFromBenchmarks/abz5.txt,2023-10-23T11:49:38.605,10,10,0,3147512221731814178,Shifting Bottleneck,1331,Cmax_function,1,2,9,68,268,336,1394,0.6380788,91083803,"Dict{String, Any}()",OK
testsFromBenchmarks/abz5.txt,2023-10-23T11:49:38.605,10,10,0,3147512221731814178,Shifting Bottleneck,1331,Cmax_function,1,3,7,94,336,430,1394,0.6380788,91083803,"Dict{String, Any}()",OK
testsFromBenchmarks/abz5.txt,2023-10-23T11:49:38.605,10,10,0,3147512221731814178,Shifting Bottleneck,1331,Cmax_function,1,4,6,99,469,568,1394,0.6380788,91083803,"Dict{String, Any}()",OK
testsFromBenchmarks/abz5.txt,2023-10-23T11:49:38.605,10,10,0,3147512221731814178,Shifting Bottleneck,1331,Cmax_function,1,5,2,67,592,659,1394,0.6380788,91083803,"Dict{String, Any}()",OK
testsFromBenchmarks/abz5.txt,2023-10-23T11:49:38.605,10,10,0,3147512221731814178,Shifting Bottleneck,1331,Cmax_function,1,6,3,89,682,771,1394,0.6380788,91083803,"Dict{String, Any}()",OK
testsFromBenchmarks/abz5.txt,2023-10-23T11:49:38.605,10,10,0,3147512221731814178,Shifting Bottleneck,1331,Cmax_function,1,7,10,77,798,875,1394,0.6380788,91083803,"Dict{String, Any}()",OK
testsFromBenchmarks/abz5.txt,2023-10-23T11:49:38.605,10,10,0,3147512221731814178,Shifting Bottleneck,1331,Cmax_function,1,8,8,99,948,1047,1394,0.6380788,91083803,"Dict{String, Any}()",OK
testsFromBenchmarks/abz5.txt,2023-10-23T11:49:38.605,10,10,0,3147512221731814178,Shifting Bottleneck,1331,Cmax_function,1,9,1,86,1047,1133,1394,0.6380788,91083803,"Dict{String, Any}()",OK
testsFromBenchmarks/abz5.txt,2023-10-23T11:49:38.605,10,10,0,3147512221731814178,Shifting Bottleneck,1331,Cmax_function,1,10,4,92,1224,1316,1394,0.6380788,91083803,"Dict{String, Any}()",OK
